generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1762806422-cv1CnuhhMSARHVsBquqP,2025-11-10 20:27:02.437,0.001653,,,,0,3465,3268,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,12951,893,Transkribator,azazaz
gen-1762806404-QD3yUvWQHqz6ItsC1TGv,2025-11-10 20:26:44.972,0.000032,,,,0,277,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,972,689,CyberKitty Transkribator,azazaz
gen-1762806404-akbhJg5SzaV25wfZ95AR,2025-11-10 20:26:44.735,0.000036,,,,0,323,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,277,277,CyberKitty Transkribator,azazaz
gen-1762806403-hRfu1ixIEzWOdSu04PIT,2025-11-10 20:26:43.707,0.000032,,,,0,277,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,959,729,CyberKitty Transkribator,azazaz
gen-1762806403-dv6Je3k7vZASmgIvFRXr,2025-11-10 20:26:43.340,0.000035,,,,0,317,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1100,857,CyberKitty Transkribator,azazaz
gen-1762806401-iMHrNhVltYWWAyKjX2KS,2025-11-10 20:26:41.705,0.000078,,,,0,241,136,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1599,752,Transkribator,azazaz
gen-1762806401-vlmeHV0oPfysNADrIrax,2025-11-10 20:26:41.561,0.000061,,,,0,281,84,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1474,784,Transkribator,azazaz
gen-1762806400-qI3iKguHd9pOBDSyH8pB,2025-11-10 20:26:40.889,0.000024,,,,0,216,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,299,299,Transkribator,azazaz
gen-1762806400-d6SU9Mu7PwQNSsoJskYm,2025-11-10 20:26:40.069,0.00002,,,,0,172,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1117,883,Transkribator,azazaz
gen-1762806398-ZZ7McQKy91jEP2D50Mtd,2025-11-10 20:26:38.926,0.003463,,,,0,21812,3205,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,23205,5721,Transkribator,azazaz
gen-1762806398-7X8rPWLJYP5Q45xNU65v,2025-11-10 20:26:38.903,0.000076,,,,0,358,101,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1683,1068,Transkribator,azazaz
gen-1762806398-fZszLjAhsBuuFoFzTTSg,2025-11-10 20:26:38.295,0.000056,,,,0,320,60,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1238,748,Transkribator,azazaz
gen-1762806395-16aIN8p6GQDdu5cSomCE,2025-11-10 20:26:35.579,0.000311,,,,0,2152,240,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2587,1967,Transkribator,azazaz
gen-1762806395-y4BxOw3JEebSWm7iyUQp,2025-11-10 20:26:35.268,0.00011,,,,0,712,98,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3293,2927,Transkribator,azazaz
gen-1762806395-CpoFcVj48iWSAZsw82vO,2025-11-10 20:26:35.148,0.000062,,,,0,387,59,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2799,2675,Transkribator,azazaz
gen-1762806006-oDS7rBRkgu37zAhkp8wl,2025-11-10 20:20:06.419,0.000049,,,,0,454,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,955,734,CyberKitty Transkribator,azazaz
gen-1762806005-F0i23z2MCXhq11MpwO3V,2025-11-10 20:20:05.498,0.00005,,,,0,464,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,398,398,CyberKitty Transkribator,azazaz
gen-1762805916-67gammtJI4simVEGichM,2025-11-10 20:18:36.797,0.000059,,,,0,543,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,257,257,CyberKitty Transkribator,azazaz
gen-1762805916-SH5RRp1FaAxlYKYFd8kj,2025-11-10 20:18:36.252,0.00006,,,,0,528,19,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1294,997,CyberKitty Transkribator,azazaz
gen-1762805915-Zs3TAanyLsGXGUHALype,2025-11-10 20:18:35.386,0.000058,,,,0,536,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1032,799,CyberKitty Transkribator,azazaz
gen-1762805914-xUCjneWeIsrxGoHHYmMt,2025-11-10 20:18:34.536,0.00006,,,,0,528,19,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1273,910,CyberKitty Transkribator,azazaz
gen-1762805914-dzm5bK4sbQqbwq7zn3V5,2025-11-10 20:18:34.064,0.000057,,,,0,514,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1380,1078,CyberKitty Transkribator,azazaz
gen-1762805912-AJ6f0erbYlT5xa7liNde,2025-11-10 20:18:32.440,0.00014,,,,0,513,222,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1779,717,Transkribator,azazaz
gen-1762805912-JAUgnOd3niaEufub6Go4,2025-11-10 20:18:32.201,0.000055,,,,0,514,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1391,979,CyberKitty Transkribator,azazaz
gen-1762805912-4fcXvapVMCAq3uiLkNVH,2025-11-10 20:18:31.879,0.000408,,,,0,2336,436,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2931,1110,Transkribator,azazaz
gen-1762805911-vHJbh1RfYlYp33xBjmYM,2025-11-10 20:18:31.490,0.000047,,,,0,442,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,338,338,Transkribator,azazaz
gen-1762805911-0CwjgIGqkDK2psIv6CWa,2025-11-10 20:18:31.019,0.000142,,,,0,485,234,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,910,278,Transkribator,azazaz
gen-1762805910-FuCDG4mx0lbiz6yxE571,2025-11-10 20:18:30.905,0.000224,,,,0,2220,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,333,333,Transkribator,azazaz
gen-1762805907-7PalC5IIFZ8AWhC1A6Ia,2025-11-10 20:18:27.494,0.000043,,,,0,404,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2638,2292,Transkribator,azazaz
gen-1762805894-99AQU6WDvBEX1oXtZ2p8,2025-11-10 20:18:14.890,0.00019,,,,0,584,331,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15930,14806,Transkribator,azazaz
gen-1762805893-sKxRkmvo2igECTpeCLGh,2025-11-10 20:18:13.544,0.000044,,,,0,413,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,384,384,Transkribator,azazaz
gen-1762805888-RMcqne59bkqdtX178XZS,2025-11-10 20:18:08.127,0.000333,,,,0,2143,298,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1606,1084,Transkribator,azazaz
gen-1762805886-IU3qzN45F5V9PWucd8zg,2025-11-10 20:18:05.894,0.001099,,,,0,2374,2155,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,24503,15410,Transkribator,azazaz
gen-1762805882-bhD4wYDyz5wCkj2bw1Zd,2025-11-10 20:18:02.372,0.000418,,,,0,2883,325,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2148,1551,Transkribator,azazaz
gen-1762805878-n0V5fBCx1BQUlyNtnf8w,2025-11-10 20:17:58.699,0.002504,,,,0,16600,2112,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,6792,2519,Transkribator,azazaz
gen-1762805821-7mUWYGGOFZ6pZwwA7eB5,2025-11-10 20:17:01.723,0.000058,,,,0,525,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,414,414,CyberKitty Transkribator,azazaz
gen-1762805820-Fv2tb8NQf5Hqa6NP2Pqs,2025-11-10 20:17:00.254,0.000057,,,,0,521,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1119,873,CyberKitty Transkribator,azazaz
gen-1762805819-l8gQx02lIKOxnvqIHwVr,2025-11-10 20:16:59.984,0.000056,,,,0,527,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,258,258,CyberKitty Transkribator,azazaz
gen-1762805818-9H0SbYkM8zfluj5pVP0z,2025-11-10 20:16:58.591,0.000055,,,,0,512,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,945,706,CyberKitty Transkribator,azazaz
gen-1762805817-beXTmy4sfdkvQNEMVypg,2025-11-10 20:16:57.447,0.000151,,,,0,541,243,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,916,383,Transkribator,azazaz
gen-1762805817-DOMY2RqKB89aoMdQmAwf,2025-11-10 20:16:57.096,0.000197,,,,0,648,332,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2698,741,Transkribator,azazaz
gen-1762805816-7oo8E9RRkwZjkVger0jN,2025-11-10 20:16:56.657,0.000046,,,,0,439,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,379,379,Transkribator,azazaz
gen-1762805815-UDlmth4yl4MUxzTuPBX5,2025-11-10 20:16:55.333,0.000058,,,,0,561,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1101,866,Transkribator,azazaz
gen-1762805814-H2itoRwDcPB26v7PbBrs,2025-11-10 20:16:54.119,0.000193,,,,0,580,339,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2126,793,Transkribator,azazaz
gen-1762805813-63rEfFJ7HwtMGgxoY1Oe,2025-11-10 20:16:53.906,0.00026,,,,0,725,470,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1104,487,Transkribator,azazaz
gen-1762805810-e3MqGBO35K2ag6cdRfXp,2025-11-10 20:16:50.375,0.000568,,,,0,3880,450,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,3158,2623,Transkribator,azazaz
gen-1762805810-hKvO69c2Pz36xJTrv3Vz,2025-11-10 20:16:50.183,0.000331,,,,0,2037,319,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3536,2597,Transkribator,azazaz
gen-1762805726-BmBpnPloFNRrrhEulqaF,2025-11-10 20:15:26.661,0.000053,,,,0,492,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1111,850,CyberKitty Transkribator,azazaz
gen-1762805725-qEix7X3FdE3Zmg4HIbFK,2025-11-10 20:15:25.261,0.000053,,,,0,492,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1082,837,CyberKitty Transkribator,azazaz
gen-1762805722-9Syd99MMpcicsb7QgvEk,2025-11-10 20:15:22.554,0.000412,,,,0,2255,468,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2279,689,Transkribator,azazaz
gen-1762805721-FvzYoLEOzm9JT5ULkqdF,2025-11-10 20:15:21.079,0.000221,,,,0,2185,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1092,843,Transkribator,azazaz
gen-1762805714-SSZzDZthoCwaPdLDXoiB,2025-11-10 20:15:14.082,0.001062,,,,0,2334,2073,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,6487,867,Transkribator,azazaz
gen-1762805710-GsdwML60WJMbWU6LfUEw,2025-11-10 20:15:10.363,0.000046,,,,0,416,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,933,699,CyberKitty Transkribator,azazaz
gen-1762805709-PXlDhbU3RU2HZPicxvyI,2025-11-10 20:15:09.691,0.000047,,,,0,419,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,377,377,CyberKitty Transkribator,azazaz
gen-1762805707-ahfQoz8mmC1CXFFkipqk,2025-11-10 20:15:07.657,0.000117,,,,0,380,198,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1799,728,Transkribator,azazaz
gen-1762805706-rLaNMWZncG0et0r8WdjE,2025-11-10 20:15:06.853,0.000034,,,,0,315,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,430,430,Transkribator,azazaz
gen-1762805704-4jDBmxzQMYgKaGyV8ymP,2025-11-10 20:15:04.796,0.000124,,,,0,453,199,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1563,716,Transkribator,azazaz
gen-1762805703-oTjatWUbhLkL8GtxPQuI,2025-11-10 20:15:03.905,0.000036,,,,0,339,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1105,852,Transkribator,azazaz
gen-1762805702-9qevUT1s9dm67K2frRKw,2025-11-10 20:15:02.820,0.000147,,,,0,500,243,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,761,380,Transkribator,azazaz
gen-1762805702-QJeCfJ8nOtymlsuVEsAl,2025-11-10 20:15:02.505,0.002272,,,,0,14437,2073,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11115,5189,Transkribator,azazaz
gen-1762805700-arr2ptQjB51arCXt5FVu,2025-11-10 20:14:59.998,0.000301,,,,0,2115,225,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2499,2055,Transkribator,azazaz
gen-1762805699-WiLbont6fE92jlrfFTDF,2025-11-10 20:14:59.844,0.000223,,,,0,1462,192,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3403,2903,Transkribator,azazaz
gen-1762805669-Vv7WcMmEhzDHoDqxvd1F,2025-11-10 20:14:29.561,0.000026,,,,0,229,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3110,2867,CyberKitty Transkribator,azazaz
gen-1762805658-Jg57O7uvwl0YRoOa7evG,2025-11-10 20:14:18.066,0.000027,,,,0,232,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,487,487,CyberKitty Transkribator,azazaz
gen-1762805657-flzcknC5P6fpuGWq4dwr,2025-11-10 20:14:17.026,0.000062,,,,0,194,107,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,626,355,Transkribator,azazaz
gen-1762805654-W4ooXqBlBYlWtnnuqVas,2025-11-10 20:14:14.718,0.000015,,,,0,124,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1443,1151,Transkribator,azazaz
gen-1762805653-jkUyV6f3jjXCPxf0RsUt,2025-11-10 20:14:12.975,0.000032,,,,0,273,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1278,1052,Transkribator,azazaz
gen-1762805646-xYiE7Q9QkycrPq3e5BWl,2025-11-10 20:14:06.430,0.000034,,,,0,280,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,429,429,CyberKitty Transkribator,azazaz
gen-1762805641-kM62zGMqzoO1AEOMyqWa,2025-11-10 20:14:01.652,0.000003,,,,0,37,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1436,1436,Transkribator,azazaz
gen-1762805638-R0o5FKMJoUOldDxwB4Ai,2025-11-10 20:13:58.468,0.000033,,,,0,273,16,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,7520,7289,CyberKitty Transkribator,azazaz
gen-1762805637-RJguYfCEC23jjgbExzXA,2025-11-10 20:13:57.569,0.000078,,,,0,243,135,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,692,345,Transkribator,azazaz
gen-1762805636-HfF8omAoKitmKyDYVYHd,2025-11-10 20:13:56.639,0.000019,,,,0,171,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,385,385,Transkribator,azazaz
gen-1762805594-2yAqb8FQDT9mfOm4KQJN,2025-11-10 20:13:14.231,0.000053,,,,0,313,56,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,41998,41345,Transkribator,azazaz
gen-1762805589-X0WHO5XrU8E1Zhh0Kl9t,2025-11-10 20:13:09.902,0.000003,,,,0,37,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,46417,46417,Transkribator,azazaz
gen-1762805586-FJUdtJfuMcXU3Tq9ew1h,2025-11-10 20:13:06.305,0.000065,,,,0,437,54,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,6619,6593,Transkribator,azazaz
gen-1762805586-g3rrChtcxTRZS6n1n2fV,2025-11-10 20:13:06.291,0.000023,,,,0,187,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,65248,65239,Transkribator,azazaz
gen-1762805586-bdFvK4yYpK0YqyiSftFz,2025-11-10 20:13:06.231,0.000006,,,,0,63,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1376,1376,Transkribator,azazaz
gen-1762805550-ZOqNjRKIvkytrbFVGZjB,2025-11-10 20:12:30.233,0.000058,,,,0,536,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,456,456,CyberKitty Transkribator,azazaz
gen-1762805537-TzcT0a0r543CoBWtWUjv,2025-11-10 20:12:17.766,0.000054,,,,0,511,8,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,31178,31118,CyberKitty Transkribator,azazaz
gen-1762805537-mkjMwMBCr0KA2O6nsito,2025-11-10 20:12:17.060,0.000056,,,,0,514,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,362,362,CyberKitty Transkribator,azazaz
gen-1762805536-Z6rJ0dTT6ofGvd8MveRv,2025-11-10 20:12:16.281,0.000099,,,,0,970,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,279,279,Transkribator,azazaz
gen-1762805534-3LVHHPDv3gqJHZnknunq,2025-11-10 20:12:14.415,0.000042,,,,0,378,12,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,248,222,CyberKitty Transkribator,azazaz
gen-1762805531-rGuC5JMdP7fmkbqw9gLH,2025-11-10 20:12:11.586,0.000055,,,,0,522,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,395,395,Transkribator,azazaz
gen-1762805531-atxgyt0jVHfvBT6yEQ2M,2025-11-10 20:12:11.483,0.000476,,,,0,1125,911,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1902,329,Transkribator,azazaz
gen-1762805530-Scm8lWsya3ksQWKwPV1m,2025-11-10 20:12:10.216,0.000107,,,,0,338,184,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1551,700,Transkribator,azazaz
gen-1762805529-ERcqaLxk1XnhjicQSckv,2025-11-10 20:12:09.567,0.000029,,,,0,262,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,283,283,Transkribator,azazaz
gen-1762805529-ftqWmoYP9s5aN5NvrAUA,2025-11-10 20:12:09.231,0.000239,,,,0,666,432,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1944,548,Transkribator,azazaz
gen-1762805528-cGtM3AT4Qd7WNvWuMILT,2025-11-10 20:12:08.605,0.000105,,,,0,422,157,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,531,387,Transkribator,azazaz
gen-1762805525-hLUv1CtinyyIHQlvMr0p,2025-11-10 20:12:05.083,0.000928,,,,0,5887,850,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,6132,3429,Transkribator,azazaz
gen-1762805524-T3HvJyYjyapuGCA05KS5,2025-11-10 20:12:04.553,0.000425,,,,0,2637,405,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4467,3340,Transkribator,azazaz
gen-1762805524-RILEd4I64TkHQXUEAjdC,2025-11-10 20:12:04.134,0.000155,,,,0,962,149,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4250,2643,Transkribator,azazaz
gen-1762805485-CjrmkSoRayyXDHVr1FKR,2025-11-10 20:11:25.787,0.000056,,,,0,526,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,924,688,CyberKitty Transkribator,azazaz
gen-1762805484-g0jHAZEGP6DoqXpsxCs1,2025-11-10 20:11:24.237,0.000056,,,,0,526,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1076,827,CyberKitty Transkribator,azazaz
gen-1762805483-fd8kRqfsV3g1TMHrfcYP,2025-11-10 20:11:23.673,0.000057,,,,0,540,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,969,706,CyberKitty Transkribator,azazaz
gen-1762805483-N5bIBfmnG3ELF7d6z1jR,2025-11-10 20:11:23.058,0.000059,,,,0,554,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,305,305,CyberKitty Transkribator,azazaz
gen-1762805482-F5joZbbc9Gm2S9gEsAFN,2025-11-10 20:11:22.114,0.000155,,,,0,540,253,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1793,675,Transkribator,azazaz
gen-1762805480-3iC38WAdMwKmuIgpjd3x,2025-11-10 20:11:20.770,0.000152,,,,0,603,230,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1913,959,Transkribator,azazaz
gen-1762805480-HYaBOvWuOLBJpcFCjBBQ,2025-11-10 20:11:20.488,0.000049,,,,0,470,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1075,817,Transkribator,azazaz
gen-1762805480-zimxdv7tubd5lMpqPVB3,2025-11-10 20:11:20.320,0.000051,,,,0,470,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,429,429,CyberKitty Transkribator,azazaz
gen-1762805479-VBbIJGr8UwmCFM6w0Dyy,2025-11-10 20:11:19.429,0.000053,,,,0,503,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,933,685,Transkribator,azazaz
gen-1762805479-wIGyh3Q1DsnnJNKe4VER,2025-11-10 20:11:19.116,0.00005,,,,0,464,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,903,654,CyberKitty Transkribator,azazaz
gen-1762805478-WvHqGoWHq2Dq57O0l93K,2025-11-10 20:11:18.049,0.000205,,,,0,618,358,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2087,833,Transkribator,azazaz
gen-1762805477-QIDYVw9jzGWF3rvPcuH3,2025-11-10 20:11:17.317,0.000135,,,,0,428,231,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1569,568,Transkribator,azazaz
gen-1762805476-fPy7w92fVb7rogFPF8JT,2025-11-10 20:11:16.767,0.000233,,,,0,651,422,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2236,850,Transkribator,azazaz
gen-1762805475-k7qnTcw54e6SOvs4D6L0,2025-11-10 20:11:15.959,0.000037,,,,0,350,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,915,676,Transkribator,azazaz
gen-1762805475-W2XoyBJy3jRBRh1QgLH8,2025-11-10 20:11:15.005,0.000151,,,,0,511,250,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,625,353,Transkribator,azazaz
gen-1762805472-8KZMefoRCF9lAb58wfod,2025-11-10 20:11:12.161,0.000404,,,,0,2487,390,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4373,3245,Transkribator,azazaz
gen-1762805472-drjN5v0oMLczrBwbS3M4,2025-11-10 20:11:12.026,0.000391,,,,0,2487,357,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4057,3068,Transkribator,azazaz
gen-1762805471-48IkVBpcEKrAcWhfHO8v,2025-11-10 20:11:11.763,0.00025,,,,0,1562,235,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2998,2343,Transkribator,azazaz
gen-1762805432-JeY5Fq8w3zjO3OolZhus,2025-11-10 20:10:32.786,0.00006,,0,0,0,221,1,0,deepseek/deepseek-chat-v3-0324,Novita,standard,false,true,,stop,stop,172,1020,,widget
gen-1762805421-Df09OcL5vwmsrSnsXBLO,2025-11-10 20:10:21.358,0.000054,,,,0,512,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1093,898,CyberKitty Transkribator,azazaz
gen-1762805420-8Mcy3BNFp1z3g1q2khYV,2025-11-10 20:10:20.719,0.000059,,,,0,529,16,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,244,231,CyberKitty Transkribator,azazaz
gen-1762805419-Hy4k44kK7VxzUevX5NhJ,2025-11-10 20:10:19.771,0.000056,,,,0,512,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1093,845,CyberKitty Transkribator,azazaz
gen-1762805419-jPbE5PmCJXKbhFvABS85,2025-11-10 20:10:18.991,0.000057,,,,0,526,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1175,952,CyberKitty Transkribator,azazaz
